-3.383821984689152629e-01 7.647664023788542931e-01 3.748081586352725036e-01 8.329478098758400506e-01 -5.867725237621350676e-01 -8.459788694042462698e-01 -8.015812483965876201e-01 7.402068319718189127e-01 5.242437062638627410e-01 -1.561841163384332098e-01 8.199108804353247848e-01 -2.642073300144704984e-01 8.374239731848325263e-01 2.514666557176596928e-01 4.147067917697726536e-01 1.477309617108162332e-01 -4.659418288871099989e-01 -8.593815055049207619e-01 6.118382130313417822e-01
-6.468085665793190664e-01 -4.538581857155470356e-01 -1.338141426160446290e-01 8.343258767400516529e-01 -6.617024197357876947e-01 -7.322697223992418181e-01 -9.023531274441571881e-01 -9.836466231576714847e-01 -1.386158315560355181e-01 9.354775928579830424e-01 -4.364303479233400118e-01 7.019632543965441673e-01 -3.683313195316830768e-01 4.909978492545690187e-01 -9.584818639439958154e-01 7.364728170720653555e-01 3.736674191473348117e-01 -4.034487496684404650e-01 5.049529418544196346e-03
3.610743739800257313e-01 -8.155637366058705595e-01 9.028534140220645376e-01 4.391839128008960813e-01 -5.354323493030894721e-01 4.260589482010501694e-01 -2.571662141453856520e-02 1.401355463795757039e-01 9.175705136996854527e-01 6.706185810987590479e-01 3.420049610163897746e-01 6.602371187516677953e-01 9.998964665795717632e-01 -2.685969443546201152e-01 -2.474988996030589306e-01 9.516539354786803795e-01 -2.838690870145803569e-01 -3.975738770850643089e-01 -3.258845165624177920e-01
-1.202499604160061075e-01 -1.487206202030293412e-01 6.794757513038758301e-01 -4.732277725713318617e-02 -5.680817390033821024e-01 -4.136574224664784083e-01 1.130646418312928336e-01 -6.882779041427768973e-01 -2.224042354755639828e-02 6.770419481479050816e-01 2.766671904613060562e-02 -8.240314651789464317e-01 -1.190290398787643422e-01 2.789406271132019999e-01 6.279408664402386098e-01 -4.602320973008904303e-01 -6.091754738149774973e-01 -6.298433126317479758e-01 -5.848038115277258697e-01
-9.972812215010318226e-02 -8.715377881823387352e-01 8.554053669051135955e-01 -8.976925342970718535e-01 -2.912856509430099550e-01 -6.953907293672583201e-01 -6.559854353729630549e-01 -7.996575501172447087e-01 -4.403601380381187980e-01 -2.192635535149103365e-01 -6.311721608137699224e-01 -7.556062023850091958e-01 -8.499550748589523863e-02 3.877643930747238787e-01 -7.409254912635827584e-01 1.860667748627444773e-01 7.993408512569217805e-01 -9.911145669833265615e-02 8.009730613801100407e-01
3.983869448479882003e-02 -2.572860734552582240e-01 7.598620742058646016e-01 -3.586659506623868232e-02 9.895647348150293787e-01 2.363196876543420810e-01 -6.698054014382848198e-01 -8.782643214921359576e-01 -2.653318670664484014e-01 9.200155312955327069e-01 6.012563744933066001e-01 4.709545716633558587e-01 -6.560377480386059279e-01 -5.111103062214270576e-01 7.713731336355804658e-01 -9.559494401522923290e-01 -6.606759737417144951e-01 -1.193482663797407195e-01 -7.193287354586945792e-01
-3.334033297963066023e-01 8.444708358796424452e-01 -2.691076868596524729e-01 1.550410833490978302e-01 -4.036926658488679820e-01 -2.043859835497245925e-01 2.180812933529323594e-01 -6.814326804519148517e-01 5.844016595003642678e-02 -1.449874800199204561e-01 -7.951588257157502504e-01 -3.738933729420454988e-01 -7.913097850128529842e-01 1.387123442076259039e-01 -3.828148836638356478e-02 -8.356487584307352723e-01 3.166268250304873355e-01 4.856480167261194580e-01 -2.618318085645221505e-01
-4.114211189393324197e-01 9.335791269029523054e-01 -1.169385432784750822e-01 3.410708886431357278e-01 -4.458386739352275807e-01 -6.041259761296828845e-01 -8.281957113613702681e-02 -9.988081924684666379e-01 1.927948305620026392e-01 -2.683048695822423113e-01 -3.129199616650668592e-01 -2.806702888826966280e-01 3.094742655458762037e-01 7.140045662629193046e-01 3.294628343015171268e-02 -3.054195911492976201e-01 4.997613491454471202e-01 4.278050616362425451e-01 -3.097236128350158157e-01
-2.642295473319291599e-01 -6.792078102717546972e-01 2.303881357165040722e-01 -9.754892774018382173e-01 -2.527761261246095348e-01 5.954196066372994256e-01 3.435596917145735674e-01 -1.454441107264470290e-01 2.624826297957203458e-01 -4.480859329622801646e-01 4.295733781667354645e-01 -8.575459247430714527e-01 6.330985776002040488e-02 6.783538016788726033e-02 4.578500749268443748e-02 -3.584964203138802930e-01 7.293009200459299457e-01 8.588892353313188899e-01 -9.737371589815650985e-01
7.157492882644953536e-01 -9.087910498838334128e-01 2.557804144040571881e-01 -8.335827984607533381e-01 -5.489454171772549795e-01 -8.835939538534820503e-01 7.663459815252700036e-01 3.368681325309452745e-01 -1.866100019721375070e-01 -1.924746772069783063e-01 8.897209913700585560e-01 -3.914452118965510152e-01 -9.526710482138907032e-01 4.166071699358058211e-01 -5.617557444957517188e-01 1.709918650180033417e-01 7.095666166957674825e-01 1.911459953114760246e-01 1.134473649552976138e-01
-1.533675861700829479e-01 -4.575939276309906045e-01 -2.914208211161766204e-01 2.751717987967687851e-01 7.954567958894858126e-01 9.146021662494474569e-01 2.635196467499316686e-01 9.757550104263263968e-01 -7.773064041969250937e-01 6.998823955573880706e-01 7.716596543668559072e-01 5.787105965277488107e-01 6.800165194747824771e-01 -8.511399759530497988e-01 -5.999739357511315596e-01 7.867391242399293105e-01 -4.897996925289649361e-01 -9.297673348994894837e-02 5.607892018933444689e-01
-6.549887710256487861e-01 1.900168502105641366e-01 8.899493619695593161e-01 8.454289963151635501e-01 9.424946509475975454e-01 4.156382660848751964e-01 5.413636214502488553e-01 -7.084583313556409578e-01 4.881272208139653124e-01 6.709727258279216677e-01 -1.195823855470679042e-02 4.165183868409390033e-01 1.083223234670258606e-01 -9.779654827133921202e-02 -6.113712170672813695e-01 6.487648278600834928e-01 4.570761179819948783e-01 8.170215743294082511e-01 -9.960624819908892036e-01
